batch_id,production_date,product_sku,raw_material_used_mt,finished_goods_mt,plant_location,shift,operator_id,temperature_celsius,processing_time_hours
PR20220426924,2022-04-26,HF-PATTY-ALOO-1KG,6.2,5.09,Rajkot Plant,Morning,OP136,-19.3,5.3
PR20220426473,2022-04-26,HF-FF-WEDGES-2.5KG,4.61,3.53,Ahmedabad Plant 1,Night,OP167,-19.9,4.2
PR20220426447,2022-04-26,HF-FF-WEDGES-2.5KG,5.69,4.96,Rajkot Plant,Morning,OP217,-19.9,4.3
PR20220426875,2022-04-26,HF-PATTY-CUTLET-1KG,3.79,3.33,Rajkot Plant,Evening,OP193,-19.4,3.6
PR20220426336,2022-04-26,HF-FF-CRINKLE-2.5KG,5.36,4.31,Rajkot Plant,Night,OP147,-19.8,3.9
PR20220426501,2022-04-26,HF-FF-SHOESTRING-2.5KG,6.94,5.96,Ahmedabad Plant 1,Night,OP236,-19.6,4.9
PR20220426540,2022-04-26,HF-FF-SHOESTRING-2.5KG,7.13,5.71,Ahmedabad Plant 1,Evening,OP189,-18.2,5.4
PR20220426934,2022-04-26,HF-POTATO-SMILES-500G,4.99,3.83,Ahmedabad Plant 2,Night,OP182,-18.2,2.6
PR20220426363,2022-04-26,HF-PATTY-BURGER-1KG,6.51,5.48,Rajkot Plant,Night,OP135,-18.4,5.4
PR20220427426,2022-04-27,HF-PATTY-BURGER-1KG,3.69,3.15,Rajkot Plant,Night,OP172,-19.0,4.9
PR20220427810,2022-04-27,HF-PATTY-BURGER-1KG,4.29,3.41,Ahmedabad Plant 2,Morning,OP231,-19.7,2.1
PR20220427192,2022-04-27,HF-FF-CRINKLE-2.5KG,7.85,6.55,Rajkot Plant,Morning,OP243,-18.9,4.5
PR20220427223,2022-04-27,HF-POTATO-CHEESE-BALLS-500G,2.74,2.24,Rajkot Plant,Evening,OP189,-20.0,2.9
PR20220427744,2022-04-27,HF-PATTY-CUTLET-1KG,6.33,5.11,Rajkot Plant,Morning,OP172,-19.3,2.8
PR20220427959,2022-04-27,HF-PATTY-BURGER-1KG,4.82,4.23,Ahmedabad Plant 2,Evening,OP203,-18.4,4.5
PR20220427260,2022-04-27,HF-FF-WEDGES-2.5KG,5.45,4.49,Rajkot Plant,Night,OP194,-19.2,4.0
PR20220427252,2022-04-27,HF-FF-CRINKLE-2.5KG,2.1,1.82,Ahmedabad Plant 2,Night,OP226,-19.7,2.7
PR20220428422,2022-04-28,HF-HASH-BROWN-1KG,4.48,3.81,Ahmedabad Plant 2,Morning,OP160,-20.0,5.8
PR20220428931,2022-04-28,HF-HASH-BROWN-1KG,7.4,5.7,Ahmedabad Plant 1,Evening,OP135,-19.8,5.5
PR20220428417,2022-04-28,HF-POTATO-CHEESE-BALLS-500G,4.26,3.41,Ahmedabad Plant 2,Morning,OP214,-18.9,4.6
PR20220428110,2022-04-28,HF-PATTY-BURGER-1KG,3.57,2.69,Ahmedabad Plant 2,Night,OP139,-18.3,3.8
PR20220428875,2022-04-28,HF-HASH-BROWN-1KG,3.69,3.13,Ahmedabad Plant 2,Morning,OP133,-18.2,5.7
PR20220428301,2022-04-28,HF-PATTY-CUTLET-1KG,7.37,6.4,Ahmedabad Plant 1,Evening,OP229,-19.5,2.4
PR20220428473,2022-04-28,HF-FF-SHOESTRING-2.5KG,4.63,3.55,Ahmedabad Plant 1,Evening,OP150,-20.0,3.3
PR20220428797,2022-04-28,HF-FF-SHOESTRING-2.5KG,5.51,4.69,Ahmedabad Plant 1,Evening,OP158,-19.8,5.0
PR20220429533,2022-04-29,HF-POTATO-SMILES-500G,6.05,4.9,Ahmedabad Plant 1,Evening,OP208,-19.2,2.4
PR20220429155,2022-04-29,HF-PATTY-CUTLET-1KG,7.3,5.99,Rajkot Plant,Evening,OP246,-18.1,5.7
PR20220429163,2022-04-29,HF-PATTY-CUTLET-1KG,4.94,4.26,Ahmedabad Plant 1,Morning,OP165,-19.7,5.3
PR20220429409,2022-04-29,HF-FF-CRINKLE-2.5KG,2.37,1.85,Ahmedabad Plant 1,Morning,OP183,-19.8,5.6
PR20220429414,2022-04-29,HF-POTATO-SMILES-500G,4.75,3.83,Rajkot Plant,Evening,OP114,-18.4,5.9
PR20220429826,2022-04-29,HF-HASH-BROWN-1KG,3.28,2.54,Ahmedabad Plant 2,Night,OP193,-19.3,3.0
PR20220429318,2022-04-29,HF-FF-CRINKLE-2.5KG,7.63,5.73,Rajkot Plant,Evening,OP219,-18.0,4.0
PR20220429697,2022-04-29,HF-FF-SHOESTRING-2.5KG,4.93,3.8,Ahmedabad Plant 2,Night,OP217,-19.0,3.6
PR20220429226,2022-04-29,HF-ALOO-TIKKI-1KG,7.34,5.51,Rajkot Plant,Morning,OP234,-20.0,4.5
PR20220430545,2022-04-30,HF-PATTY-BURGER-1KG,2.91,2.2,Rajkot Plant,Evening,OP248,-19.1,2.9
PR20220430319,2022-04-30,HF-HASH-BROWN-1KG,3.81,2.98,Ahmedabad Plant 2,Evening,OP131,-19.3,4.2
PR20220430667,2022-04-30,HF-PATTY-ALOO-1KG,2.47,2.02,Ahmedabad Plant 1,Evening,OP226,-19.6,2.3
PR20220430370,2022-04-30,HF-POTATO-CHEESE-BALLS-500G,7.34,6.06,Ahmedabad Plant 2,Evening,OP240,-19.9,2.6
PR20220430107,2022-04-30,HF-PATTY-CUTLET-1KG,7.96,6.64,Rajkot Plant,Evening,OP112,-19.1,4.1
PR20220430890,2022-04-30,HF-FF-WEDGES-2.5KG,2.14,1.87,Ahmedabad Plant 1,Night,OP222,-19.3,2.4
PR20220430967,2022-04-30,HF-POTATO-SMILES-500G,2.13,1.61,Rajkot Plant,Morning,OP238,-19.2,4.5
PR20220430371,2022-04-30,HF-PATTY-ALOO-1KG,5.0,3.95,Ahmedabad Plant 1,Night,OP125,-19.1,4.1
PR20220430677,2022-04-30,HF-FF-WEDGES-2.5KG,2.12,1.67,Ahmedabad Plant 1,Morning,OP192,-18.1,5.6
PR20220430542,2022-04-30,HF-POTATO-SMILES-500G,6.35,5.58,Ahmedabad Plant 1,Morning,OP148,-18.6,5.5
PR20220430970,2022-04-30,HF-FF-WEDGES-2.5KG,5.62,4.55,Rajkot Plant,Night,OP222,-18.4,5.0
PR20220430317,2022-04-30,HF-FF-WEDGES-2.5KG,7.42,5.79,Ahmedabad Plant 1,Night,OP203,-18.4,4.8
PR20220430396,2022-04-30,HF-PATTY-BURGER-1KG,7.86,6.66,Ahmedabad Plant 1,Morning,OP243,-18.6,3.7
PR20220430236,2022-04-30,HF-PATTY-CUTLET-1KG,4.31,3.71,Ahmedabad Plant 1,Morning,OP201,-19.5,4.4
PR20220501485,2022-05-01,HF-ALOO-TIKKI-1KG,3.65,3.18,Rajkot Plant,Night,OP147,-19.3,5.9
PR20220501364,2022-05-01,HF-FF-WEDGES-2.5KG,5.48,4.7,Ahmedabad Plant 2,Evening,OP160,-19.6,3.3
PR20220501736,2022-05-01,HF-FF-WEDGES-2.5KG,7.78,5.86,Ahmedabad Plant 1,Night,OP236,-19.5,5.9
PR20220501988,2022-05-01,HF-PATTY-CUTLET-1KG,4.03,3.36,Rajkot Plant,Morning,OP111,-19.1,5.0
PR20220501239,2022-05-01,HF-PATTY-ALOO-1KG,7.2,5.96,Rajkot Plant,Morning,OP105,-19.6,3.2
PR20220501689,2022-05-01,HF-FF-CRINKLE-2.5KG,3.37,2.72,Ahmedabad Plant 2,Night,OP100,-19.4,2.7
PR20220501166,2022-05-01,HF-HASH-BROWN-1KG,6.08,4.87,Rajkot Plant,Morning,OP158,-19.6,2.1
PR20220501879,2022-05-01,HF-FF-WEDGES-2.5KG,6.01,5.02,Rajkot Plant,Evening,OP175,-19.9,4.9
PR20220501241,2022-05-01,HF-PATTY-ALOO-1KG,6.78,5.88,Ahmedabad Plant 2,Evening,OP118,-19.4,3.2
PR20220501719,2022-05-01,HF-ALOO-TIKKI-1KG,7.22,6.12,Rajkot Plant,Morning,OP102,-18.8,4.8
PR20220501918,2022-05-01,HF-POTATO-SMILES-500G,7.21,6.32,Ahmedabad Plant 2,Evening,OP121,-19.9,3.3
PR20220501436,2022-05-01,HF-PATTY-BURGER-1KG,4.53,3.46,Rajkot Plant,Evening,OP132,-18.5,5.5
PR20220501498,2022-05-01,HF-FF-SHOESTRING-2.5KG,4.17,3.46,Ahmedabad Plant 2,Evening,OP211,-19.3,5.1
PR20220501682,2022-05-01,HF-ALOO-TIKKI-1KG,3.1,2.45,Rajkot Plant,Morning,OP151,-18.9,3.5
PR20220501664,2022-05-01,HF-PATTY-ALOO-1KG,7.9,6.78,Ahmedabad Plant 1,Morning,OP100,-19.0,5.5
PR20220502907,2022-05-02,HF-PATTY-BURGER-1KG,4.09,3.49,Ahmedabad Plant 1,Morning,OP139,-18.4,5.1
PR20220502288,2022-05-02,HF-HASH-BROWN-1KG,4.74,3.62,Rajkot Plant,Night,OP138,-18.5,3.6
PR20220502231,2022-05-02,HF-POTATO-SMILES-500G,6.5,4.94,Ahmedabad Plant 2,Evening,OP219,-19.3,4.9
PR20220502323,2022-05-02,HF-PATTY-ALOO-1KG,5.92,5.03,Ahmedabad Plant 1,Evening,OP229,-18.4,4.3
PR20220502816,2022-05-02,HF-FF-SHOESTRING-2.5KG,7.65,6.34,Ahmedabad Plant 2,Evening,OP176,-19.2,4.9
PR20220502847,2022-05-02,HF-POTATO-SMILES-500G,4.0,3.36,Ahmedabad Plant 1,Evening,OP100,-19.8,2.0
PR20220502312,2022-05-02,HF-POTATO-CHEESE-BALLS-500G,7.22,5.62,Ahmedabad Plant 2,Morning,OP160,-18.9,5.4
PR20220502487,2022-05-02,HF-FF-SHOESTRING-2.5KG,6.94,6.01,Ahmedabad Plant 2,Night,OP180,-19.9,3.8
PR20220502273,2022-05-02,HF-ALOO-TIKKI-1KG,5.94,4.76,Rajkot Plant,Evening,OP134,-18.7,3.7
PR20220502745,2022-05-02,HF-PATTY-BURGER-1KG,6.46,5.27,Ahmedabad Plant 1,Night,OP109,-19.6,5.0
PR20220502755,2022-05-02,HF-POTATO-SMILES-500G,2.12,1.76,Rajkot Plant,Evening,OP113,-18.9,3.8
PR20220502235,2022-05-02,HF-POTATO-SMILES-500G,6.91,5.67,Ahmedabad Plant 2,Morning,OP211,-19.8,4.9
PR20220502584,2022-05-02,HF-PATTY-CUTLET-1KG,5.32,4.51,Rajkot Plant,Morning,OP209,-18.1,2.1
PR20220502564,2022-05-02,HF-HASH-BROWN-1KG,2.5,2.02,Ahmedabad Plant 1,Evening,OP245,-18.5,5.9
PR20220503962,2022-05-03,HF-HASH-BROWN-1KG,5.25,4.39,Ahmedabad Plant 1,Morning,OP110,-18.6,3.3
PR20220503350,2022-05-03,HF-HASH-BROWN-1KG,4.01,3.37,Ahmedabad Plant 1,Night,OP191,-18.9,4.1
PR20220503749,2022-05-03,HF-HASH-BROWN-1KG,5.55,4.72,Ahmedabad Plant 2,Evening,OP118,-18.2,5.1
PR20220503389,2022-05-03,HF-ALOO-TIKKI-1KG,5.38,4.5,Ahmedabad Plant 2,Evening,OP180,-18.7,3.6
PR20220503709,2022-05-03,HF-POTATO-SMILES-500G,3.39,2.97,Rajkot Plant,Night,OP153,-19.0,6.0
PR20220503206,2022-05-03,HF-POTATO-CHEESE-BALLS-500G,4.94,3.85,Ahmedabad Plant 1,Night,OP246,-19.0,2.2
PR20220503795,2022-05-03,HF-POTATO-SMILES-500G,7.43,6.36,Rajkot Plant,Night,OP238,-19.5,4.4
PR20220503825,2022-05-03,HF-PATTY-BURGER-1KG,5.48,4.82,Rajkot Plant,Morning,OP165,-18.6,5.1
PR20220504135,2022-05-04,HF-ALOO-TIKKI-1KG,5.49,4.81,Rajkot Plant,Night,OP180,-19.7,6.0
PR20220504933,2022-05-04,HF-PATTY-CUTLET-1KG,5.53,4.29,Ahmedabad Plant 1,Evening,OP153,-19.0,4.8
PR20220504246,2022-05-04,HF-HASH-BROWN-1KG,6.65,4.99,Ahmedabad Plant 2,Evening,OP155,-19.0,2.9
PR20220504230,2022-05-04,HF-FF-WEDGES-2.5KG,7.25,5.58,Rajkot Plant,Morning,OP165,-19.3,3.1
PR20220504490,2022-05-04,HF-FF-CRINKLE-2.5KG,4.14,3.61,Ahmedabad Plant 1,Morning,OP140,-18.5,2.4
PR20220504835,2022-05-04,HF-POTATO-CHEESE-BALLS-500G,2.42,1.97,Rajkot Plant,Night,OP236,-19.3,3.3
PR20220504924,2022-05-04,HF-FF-CRINKLE-2.5KG,6.14,4.65,Rajkot Plant,Morning,OP184,-19.7,5.3
PR20220504730,2022-05-04,HF-PATTY-BURGER-1KG,7.91,6.9,Rajkot Plant,Evening,OP158,-18.7,3.6
PR20220504357,2022-05-04,HF-FF-SHOESTRING-2.5KG,6.48,4.97,Ahmedabad Plant 1,Night,OP118,-18.6,2.5
PR20220504286,2022-05-04,HF-POTATO-SMILES-500G,4.73,3.89,Ahmedabad Plant 2,Night,OP141,-18.4,2.1
PR20220504240,2022-05-04,HF-PATTY-ALOO-1KG,6.32,4.76,Rajkot Plant,Night,OP177,-19.9,2.9
PR20220504609,2022-05-04,HF-PATTY-BURGER-1KG,5.98,4.82,Ahmedabad Plant 1,Night,OP141,-18.1,3.9
PR20220504449,2022-05-04,HF-HASH-BROWN-1KG,5.1,4.39,Rajkot Plant,Evening,OP229,-19.5,2.3
PR20220504812,2022-05-04,HF-POTATO-SMILES-500G,3.25,2.57,Ahmedabad Plant 1,Night,OP228,-18.2,3.8
PR20220505231,2022-05-05,HF-PATTY-ALOO-1KG,7.91,6.46,Ahmedabad Plant 2,Night,OP239,-19.5,4.7
PR20220505764,2022-05-05,HF-POTATO-SMILES-500G,7.1,5.52,Ahmedabad Plant 1,Evening,OP239,-19.5,5.5
PR20220505968,2022-05-05,HF-PATTY-BURGER-1KG,3.03,2.41,Ahmedabad Plant 1,Evening,OP233,-19.9,5.1
PR20220505150,2022-05-05,HF-HASH-BROWN-1KG,3.7,3.05,Rajkot Plant,Morning,OP151,-18.8,4.0
PR20220505814,2022-05-05,HF-PATTY-BURGER-1KG,4.13,3.25,Rajkot Plant,Night,OP194,-19.3,5.1
PR20220505510,2022-05-05,HF-PATTY-BURGER-1KG,7.24,5.58,Ahmedabad Plant 2,Night,OP247,-19.6,3.0
PR20220505713,2022-05-05,HF-POTATO-CHEESE-BALLS-500G,4.56,3.95,Ahmedabad Plant 2,Evening,OP106,-18.9,2.8
PR20220505871,2022-05-05,HF-PATTY-CUTLET-1KG,2.96,2.4,Rajkot Plant,Evening,OP213,-19.5,6.0
PR20220505738,2022-05-05,HF-PATTY-BURGER-1KG,6.72,5.81,Rajkot Plant,Evening,OP149,-19.5,5.6
PR20220505794,2022-05-05,HF-POTATO-CHEESE-BALLS-500G,2.46,2.14,Ahmedabad Plant 1,Morning,OP213,-18.8,5.7
PR20220506306,2022-05-06,HF-HASH-BROWN-1KG,2.45,2.07,Ahmedabad Plant 1,Morning,OP239,-19.5,6.0
PR20220506160,2022-05-06,HF-ALOO-TIKKI-1KG,6.61,5.29,Ahmedabad Plant 1,Evening,OP121,-19.1,3.5
PR20220506493,2022-05-06,HF-HASH-BROWN-1KG,3.18,2.49,Ahmedabad Plant 1,Morning,OP125,-18.4,4.2
PR20220506528,2022-05-06,HF-PATTY-CUTLET-1KG,7.44,6.46,Ahmedabad Plant 2,Evening,OP215,-18.1,2.3
PR20220506800,2022-05-06,HF-POTATO-CHEESE-BALLS-500G,3.47,2.72,Ahmedabad Plant 2,Evening,OP184,-18.2,3.6
PR20220506611,2022-05-06,HF-POTATO-CHEESE-BALLS-500G,5.53,4.56,Ahmedabad Plant 2,Evening,OP183,-19.1,3.4
PR20220506869,2022-05-06,HF-PATTY-CUTLET-1KG,6.24,5.35,Ahmedabad Plant 2,Evening,OP125,-18.7,2.3
PR20220506276,2022-05-06,HF-PATTY-BURGER-1KG,3.78,2.9,Ahmedabad Plant 2,Evening,OP170,-18.9,2.6
PR20220506105,2022-05-06,HF-FF-SHOESTRING-2.5KG,4.78,3.72,Ahmedabad Plant 1,Evening,OP234,-19.5,2.1
PR20220506557,2022-05-06,HF-PATTY-CUTLET-1KG,5.33,4.11,Rajkot Plant,Evening,OP235,-18.0,5.5
PR20220507398,2022-05-07,HF-FF-SHOESTRING-2.5KG,6.03,4.6,Ahmedabad Plant 2,Morning,OP206,-19.3,4.4
PR20220507491,2022-05-07,HF-PATTY-CUTLET-1KG,4.84,3.89,Ahmedabad Plant 2,Evening,OP127,-19.8,3.0
PR20220507257,2022-05-07,HF-FF-WEDGES-2.5KG,4.39,3.48,Ahmedabad Plant 2,Evening,OP166,-19.5,5.7
PR20220507170,2022-05-07,HF-POTATO-CHEESE-BALLS-500G,7.1,6.06,Rajkot Plant,Night,OP220,-20.0,4.8
PR20220507403,2022-05-07,HF-FF-SHOESTRING-2.5KG,6.51,5.71,Ahmedabad Plant 1,Morning,OP151,-18.0,4.5
PR20220507641,2022-05-07,HF-HASH-BROWN-1KG,6.43,5.59,Rajkot Plant,Evening,OP104,-19.8,5.4
PR20220507624,2022-05-07,HF-PATTY-ALOO-1KG,7.67,6.29,Ahmedabad Plant 2,Evening,OP110,-18.0,2.0
PR20220507847,2022-05-07,HF-FF-CRINKLE-2.5KG,5.27,4.25,Ahmedabad Plant 2,Morning,OP162,-18.9,3.6
PR20220507518,2022-05-07,HF-PATTY-ALOO-1KG,7.51,5.98,Ahmedabad Plant 1,Night,OP176,-19.7,5.6
PR20220507929,2022-05-07,HF-PATTY-BURGER-1KG,5.0,4.04,Ahmedabad Plant 1,Morning,OP231,-19.5,4.8
PR20220508162,2022-05-08,HF-FF-WEDGES-2.5KG,3.97,3.03,Ahmedabad Plant 1,Night,OP185,-18.5,2.5
PR20220508848,2022-05-08,HF-FF-SHOESTRING-2.5KG,3.77,2.96,Rajkot Plant,Night,OP236,-19.3,5.8
PR20220508328,2022-05-08,HF-FF-SHOESTRING-2.5KG,6.11,5.32,Rajkot Plant,Evening,OP117,-19.6,4.9
PR20220508317,2022-05-08,HF-PATTY-BURGER-1KG,4.48,3.55,Rajkot Plant,Night,OP103,-19.7,5.6
PR20220508697,2022-05-08,HF-HASH-BROWN-1KG,4.71,3.54,Rajkot Plant,Morning,OP221,-19.6,3.1
PR20220508710,2022-05-08,HF-POTATO-SMILES-500G,2.06,1.76,Rajkot Plant,Evening,OP134,-19.0,4.7
PR20220508960,2022-05-08,HF-PATTY-BURGER-1KG,7.49,6.14,Ahmedabad Plant 2,Morning,OP242,-19.0,3.2
PR20220508375,2022-05-08,HF-FF-CRINKLE-2.5KG,3.83,3.27,Ahmedabad Plant 1,Evening,OP199,-18.9,2.7
PR20220508724,2022-05-08,HF-PATTY-BURGER-1KG,2.57,2.09,Rajkot Plant,Morning,OP176,-18.9,4.6
PR20220508425,2022-05-08,HF-FF-SHOESTRING-2.5KG,4.83,3.71,Ahmedabad Plant 2,Morning,OP190,-19.0,5.6
PR20220508871,2022-05-08,HF-HASH-BROWN-1KG,2.96,2.49,Rajkot Plant,Evening,OP176,-19.2,5.0
PR20220508621,2022-05-08,HF-FF-SHOESTRING-2.5KG,2.9,2.53,Rajkot Plant,Evening,OP227,-19.2,5.4
PR20220508755,2022-05-08,HF-PATTY-ALOO-1KG,3.48,2.94,Rajkot Plant,Evening,OP104,-19.6,3.6
PR20220508444,2022-05-08,HF-ALOO-TIKKI-1KG,4.3,3.59,Rajkot Plant,Night,OP111,-18.2,4.9
PR20220509773,2022-05-09,HF-HASH-BROWN-1KG,2.26,1.75,Ahmedabad Plant 1,Morning,OP164,-19.3,2.4
PR20220509376,2022-05-09,HF-FF-WEDGES-2.5KG,7.83,6.76,Rajkot Plant,Morning,OP159,-19.3,5.3
PR20220509192,2022-05-09,HF-PATTY-CUTLET-1KG,7.33,5.74,Rajkot Plant,Night,OP135,-19.7,2.8
PR20220509440,2022-05-09,HF-POTATO-CHEESE-BALLS-500G,4.48,3.69,Ahmedabad Plant 2,Night,OP104,-19.4,2.1
PR20220509579,2022-05-09,HF-PATTY-ALOO-1KG,3.74,3.1,Ahmedabad Plant 2,Morning,OP110,-18.7,5.1
PR20220509332,2022-05-09,HF-FF-CRINKLE-2.5KG,5.91,4.61,Rajkot Plant,Night,OP212,-18.3,4.5
PR20220509780,2022-05-09,HF-POTATO-SMILES-500G,4.7,3.63,Ahmedabad Plant 2,Evening,OP236,-18.7,3.2
PR20220509547,2022-05-09,HF-POTATO-SMILES-500G,2.65,2.18,Ahmedabad Plant 2,Night,OP193,-19.5,4.3
PR20220509216,2022-05-09,HF-PATTY-BURGER-1KG,6.96,5.34,Ahmedabad Plant 1,Night,OP208,-18.9,4.4
PR20220509855,2022-05-09,HF-PATTY-BURGER-1KG,6.06,5.09,Rajkot Plant,Night,OP140,-19.5,4.6
PR20220510103,2022-05-10,HF-POTATO-CHEESE-BALLS-500G,2.57,2.16,Rajkot Plant,Night,OP133,-19.4,6.0
PR20220510959,2022-05-10,HF-ALOO-TIKKI-1KG,6.16,5.17,Ahmedabad Plant 2,Night,OP233,-19.0,5.5
PR20220510994,2022-05-10,HF-HASH-BROWN-1KG,7.98,6.79,Rajkot Plant,Night,OP170,-19.2,2.3
PR20220510208,2022-05-10,HF-ALOO-TIKKI-1KG,6.36,5.36,Ahmedabad Plant 2,Morning,OP162,-19.6,2.5
PR20220510762,2022-05-10,HF-PATTY-ALOO-1KG,5.92,4.67,Ahmedabad Plant 1,Evening,OP107,-19.5,3.0
PR20220510854,2022-05-10,HF-PATTY-CUTLET-1KG,6.1,4.81,Rajkot Plant,Night,OP196,-18.0,4.5
PR20220510833,2022-05-10,HF-ALOO-TIKKI-1KG,2.68,2.24,Ahmedabad Plant 2,Morning,OP217,-19.9,5.9
PR20220510530,2022-05-10,HF-POTATO-SMILES-500G,3.42,2.92,Ahmedabad Plant 2,Night,OP153,-18.7,5.6
PR20220510201,2022-05-10,HF-POTATO-SMILES-500G,6.72,5.1,Ahmedabad Plant 1,Night,OP100,-18.8,3.3
PR20220510493,2022-05-10,HF-HASH-BROWN-1KG,6.71,5.39,Ahmedabad Plant 1,Night,OP154,-19.4,4.4
PR20220510772,2022-05-10,HF-FF-CRINKLE-2.5KG,7.85,6.84,Ahmedabad Plant 2,Morning,OP235,-18.9,4.9
PR20220511579,2022-05-11,HF-POTATO-CHEESE-BALLS-500G,6.98,6.05,Rajkot Plant,Morning,OP175,-18.1,3.2
PR20220511897,2022-05-11,HF-FF-WEDGES-2.5KG,3.92,3.16,Ahmedabad Plant 2,Evening,OP187,-18.3,4.0
PR20220511676,2022-05-11,HF-PATTY-BURGER-1KG,5.98,4.87,Ahmedabad Plant 2,Night,OP240,-19.3,2.3
PR20220511707,2022-05-11,HF-FF-SHOESTRING-2.5KG,7.26,6.33,Ahmedabad Plant 2,Morning,OP160,-19.2,5.5
PR20220511236,2022-05-11,HF-POTATO-SMILES-500G,2.79,2.38,Rajkot Plant,Morning,OP156,-18.2,3.6
PR20220511769,2022-05-11,HF-POTATO-SMILES-500G,3.94,3.25,Ahmedabad Plant 1,Evening,OP228,-18.6,4.5
PR20220511693,2022-05-11,HF-FF-SHOESTRING-2.5KG,4.2,3.62,Ahmedabad Plant 1,Morning,OP158,-19.3,2.9
PR20220511582,2022-05-11,HF-ALOO-TIKKI-1KG,4.02,3.46,Ahmedabad Plant 1,Morning,OP209,-18.8,4.1
PR20220511423,2022-05-11,HF-PATTY-BURGER-1KG,5.89,4.68,Rajkot Plant,Night,OP214,-18.6,3.9
PR20220512787,2022-05-12,HF-POTATO-CHEESE-BALLS-500G,3.29,2.59,Ahmedabad Plant 2,Evening,OP214,-18.1,3.2
PR20220512694,2022-05-12,HF-PATTY-CUTLET-1KG,3.92,3.43,Rajkot Plant,Evening,OP118,-19.2,5.1
PR20220512742,2022-05-12,HF-POTATO-SMILES-500G,2.27,1.73,Ahmedabad Plant 2,Evening,OP180,-19.6,4.5
PR20220512421,2022-05-12,HF-PATTY-ALOO-1KG,3.15,2.53,Rajkot Plant,Night,OP119,-19.1,5.4
PR20220512938,2022-05-12,HF-POTATO-CHEESE-BALLS-500G,2.36,1.95,Rajkot Plant,Night,OP110,-19.4,5.9
PR20220512963,2022-05-12,HF-POTATO-SMILES-500G,6.84,5.38,Rajkot Plant,Morning,OP218,-19.4,5.1
PR20220512626,2022-05-12,HF-FF-CRINKLE-2.5KG,6.38,5.47,Ahmedabad Plant 2,Night,OP116,-19.8,2.4
PR20220512428,2022-05-12,HF-POTATO-SMILES-500G,2.63,2.24,Rajkot Plant,Morning,OP242,-18.5,2.2
PR20220513478,2022-05-13,HF-POTATO-CHEESE-BALLS-500G,4.41,3.78,Rajkot Plant,Night,OP199,-18.3,4.7
PR20220513271,2022-05-13,HF-HASH-BROWN-1KG,2.02,1.54,Rajkot Plant,Morning,OP229,-18.7,2.3
PR20220513369,2022-05-13,HF-POTATO-CHEESE-BALLS-500G,7.08,6.11,Rajkot Plant,Evening,OP205,-19.5,3.0
PR20220513310,2022-05-13,HF-POTATO-CHEESE-BALLS-500G,5.14,3.98,Ahmedabad Plant 1,Morning,OP104,-18.6,4.1
PR20220513801,2022-05-13,HF-POTATO-SMILES-500G,6.41,4.89,Ahmedabad Plant 2,Morning,OP138,-18.6,5.7
PR20220513343,2022-05-13,HF-ALOO-TIKKI-1KG,4.57,3.99,Ahmedabad Plant 2,Night,OP127,-20.0,4.1
PR20220513284,2022-05-13,HF-FF-CRINKLE-2.5KG,3.73,3.18,Rajkot Plant,Night,OP107,-18.3,3.0
PR20220513747,2022-05-13,HF-PATTY-CUTLET-1KG,6.71,5.41,Rajkot Plant,Morning,OP240,-18.4,4.6
PR20220513999,2022-05-13,HF-POTATO-CHEESE-BALLS-500G,6.4,4.9,Ahmedabad Plant 1,Morning,OP245,-18.6,2.9
PR20220513762,2022-05-13,HF-POTATO-CHEESE-BALLS-500G,4.28,3.63,Rajkot Plant,Night,OP199,-19.4,4.7
PR20220513967,2022-05-13,HF-FF-CRINKLE-2.5KG,2.04,1.57,Rajkot Plant,Morning,OP106,-18.4,3.1
PR20220513764,2022-05-13,HF-POTATO-SMILES-500G,2.88,2.31,Ahmedabad Plant 1,Evening,OP199,-18.2,5.0
PR20220514994,2022-05-14,HF-FF-CRINKLE-2.5KG,6.73,5.55,Ahmedabad Plant 1,Evening,OP250,-18.2,5.6
PR20220514235,2022-05-14,HF-PATTY-ALOO-1KG,7.79,6.05,Ahmedabad Plant 2,Morning,OP250,-19.4,5.4
PR20220514668,2022-05-14,HF-FF-WEDGES-2.5KG,5.24,4.15,Ahmedabad Plant 2,Night,OP159,-19.0,4.0
PR20220514329,2022-05-14,HF-PATTY-BURGER-1KG,4.4,3.83,Rajkot Plant,Night,OP211,-19.5,3.0
PR20220514777,2022-05-14,HF-PATTY-BURGER-1KG,5.51,4.63,Rajkot Plant,Evening,OP111,-18.3,3.4
PR20220514348,2022-05-14,HF-PATTY-CUTLET-1KG,7.43,6.12,Ahmedabad Plant 1,Evening,OP225,-18.4,2.5
PR20220514435,2022-05-14,HF-POTATO-SMILES-500G,5.11,4.2,Rajkot Plant,Night,OP205,-18.7,4.5
PR20220514982,2022-05-14,HF-POTATO-CHEESE-BALLS-500G,2.41,1.85,Rajkot Plant,Morning,OP148,-19.1,2.2
PR20220515462,2022-05-15,HF-POTATO-SMILES-500G,7.29,5.6,Ahmedabad Plant 1,Evening,OP213,-19.3,3.6
PR20220515341,2022-05-15,HF-FF-CRINKLE-2.5KG,4.4,3.74,Ahmedabad Plant 1,Night,OP155,-19.0,4.9
PR20220515202,2022-05-15,HF-PATTY-CUTLET-1KG,5.03,4.16,Ahmedabad Plant 2,Evening,OP110,-19.5,4.4
