date,revenue_source,product_category,revenue_inr,cogs_inr,gross_margin_inr
2022-10-30,B2C,Specialty,21434.18,11788.8,9645.38
2022-10-31,B2B,French Fries,890371.07,552030.06,338341.01
2022-10-31,B2B,Patties,495570.88,307253.95,188316.93
2022-10-31,B2B,Specialty,209749.26,130044.54,79704.72
2022-10-31,B2C,French Fries,26255.54,14440.55,11814.99
2022-10-31,B2C,Patties,27647.39,15206.06,12441.33
2022-10-31,B2C,Specialty,15700.07,8635.04,7065.03
2022-11-01,B2B,Patties,512781.68,317924.64,194857.04
2022-11-01,B2B,Specialty,1152685.51,714665.02,438020.49
2022-11-01,B2C,French Fries,16246.2,8935.41,7310.79
2022-11-01,B2C,Patties,15651.18,8608.15,7043.03
2022-11-01,B2C,Specialty,11239.9,6181.95,5057.95
2022-11-02,B2B,Patties,554999.16,344099.48,210899.68
2022-11-02,B2B,Specialty,678076.7,420407.55,257669.15
2022-11-02,B2C,French Fries,14190.15,7804.58,6385.57
2022-11-02,B2C,Patties,17124.42,9418.43,7705.99
2022-11-02,B2C,Specialty,8338.44,4586.14,3752.3
2022-11-03,B2B,Specialty,138629.05,85950.01,52679.04
2022-11-03,B2C,French Fries,46641.8,25652.99,20988.81
2022-11-03,B2C,Patties,39457.0,21701.35,17755.65
2022-11-03,B2C,Specialty,23553.03,12954.17,10598.86
2022-11-04,B2B,French Fries,806210.48,499850.5,306359.98
2022-11-04,B2B,Patties,175101.95,108563.21,66538.74
2022-11-04,B2B,Specialty,236808.96,146821.56,89987.4
2022-11-04,B2C,French Fries,20605.24,11332.88,9272.36
2022-11-04,B2C,Patties,31619.68,17390.82,14228.86
2022-11-04,B2C,Specialty,16118.77,8865.32,7253.45
2022-11-05,B2B,French Fries,525734.19,325955.2,199778.99
2022-11-05,B2B,Patties,491142.02,304508.05,186633.97
2022-11-05,B2B,Specialty,282059.27,174876.75,107182.52
2022-11-05,B2C,French Fries,47761.44,26268.79,21492.65
2022-11-05,B2C,Patties,39146.24,21530.43,17615.81
2022-11-05,B2C,Specialty,31268.85,17197.87,14070.98
2022-11-06,B2B,Patties,979387.82,607220.45,372167.37
2022-11-06,B2B,Specialty,808594.83,501328.79,307266.04
2022-11-06,B2C,French Fries,32818.7,18050.28,14768.41
2022-11-06,B2C,Patties,30354.18,16694.8,13659.38
2022-11-06,B2C,Specialty,20999.99,11549.99,9450.0
2022-11-07,B2B,French Fries,1382602.83,857213.75,525389.08
2022-11-07,B2B,Specialty,173877.88,107804.29,66073.59
2022-11-07,B2C,French Fries,19391.37,10665.25,8726.12
2022-11-07,B2C,Patties,16279.17,8953.54,7325.63
2022-11-07,B2C,Specialty,16062.75,8834.51,7228.24
2022-11-08,B2B,Patties,123864.16,76795.78,47068.38
2022-11-08,B2B,Specialty,329293.56,204162.01,125131.55
2022-11-08,B2C,French Fries,22690.91,12480.0,10210.91
2022-11-08,B2C,Patties,20613.63,11337.5,9276.13
2022-11-08,B2C,Specialty,11273.78,6200.58,5073.2
2022-11-09,B2B,Specialty,222085.43,137692.97,84392.46
2022-11-09,B2C,French Fries,25963.45,14279.9,11683.55
2022-11-09,B2C,Patties,25094.86,13802.17,11292.69
2022-11-09,B2C,Specialty,18636.32,10249.98,8386.34
2022-11-10,B2B,French Fries,172285.07,106816.74,65468.33
2022-11-10,B2B,Patties,279042.81,173006.54,106036.27
2022-11-10,B2C,French Fries,26857.02,14771.36,12085.66
2022-11-10,B2C,Patties,42852.38,23568.81,19283.57
2022-11-10,B2C,Specialty,19328.58,10630.72,8697.86
2022-11-11,B2B,French Fries,972143.48,602728.96,369414.52
2022-11-11,B2B,Patties,178093.76,110418.13,67675.63
2022-11-11,B2B,Specialty,1209775.79,750060.99,459714.8
2022-11-11,B2C,French Fries,19884.78,10936.63,8948.15
2022-11-11,B2C,Patties,10462.84,5754.56,4708.28
2022-11-11,B2C,Specialty,10330.98,5682.04,4648.94
2022-11-12,B2B,French Fries,1569674.08,973197.93,596476.15
2022-11-12,B2B,Specialty,402254.51,249397.8,152856.71
2022-11-12,B2C,French Fries,10057.64,5531.7,4525.94
2022-11-12,B2C,Patties,16438.23,9041.03,7397.2
2022-11-12,B2C,Specialty,6488.73,3568.8,2919.93
2022-11-13,B2B,Patties,628909.0,389923.58,238985.42
2022-11-13,B2B,Specialty,828172.07,513466.68,314705.39
2022-11-13,B2C,French Fries,19589.24,10774.08,8815.16
2022-11-13,B2C,Patties,16049.97,8827.48,7222.49
2022-11-13,B2C,Specialty,11608.2,6384.51,5223.69
2022-11-14,B2B,French Fries,547550.22,339481.14,208069.08
2022-11-14,B2B,Patties,189823.01,117690.27,72132.74
2022-11-14,B2B,Specialty,2271097.22,1408080.28,863016.94
2022-11-14,B2C,French Fries,34457.97,18951.88,15506.09
2022-11-14,B2C,Patties,37747.01,20760.86,16986.15
2022-11-14,B2C,Specialty,18896.9,10393.3,8503.6
2022-11-15,B2B,French Fries,711288.79,440999.05,270289.74
2022-11-15,B2C,French Fries,27232.22,14977.72,12254.5
2022-11-15,B2C,Patties,28465.67,15656.12,12809.55
2022-11-15,B2C,Specialty,19843.21,10913.77,8929.44
2022-11-16,B2B,French Fries,683871.95,424000.61,259871.34
2022-11-16,B2B,Specialty,861302.89,534007.79,327295.1
2022-11-16,B2C,French Fries,47989.29,26394.11,21595.18
2022-11-16,B2C,Patties,36060.1,19833.05,16227.04
2022-11-16,B2C,Specialty,30974.96,17036.23,13938.73
2022-11-17,B2B,French Fries,760937.7,471781.37,289156.33
2022-11-17,B2B,Patties,212947.17,132027.25,80919.92
2022-11-17,B2B,Specialty,626331.9,388325.78,238006.12
2022-11-17,B2C,French Fries,40229.46,22126.2,18103.26
2022-11-17,B2C,Patties,50178.62,27598.24,22580.38
2022-11-17,B2C,Specialty,32605.48,17933.01,14672.47
2022-11-18,B2B,Specialty,624124.24,386957.03,237167.21
2022-11-18,B2C,French Fries,15001.47,8250.81,6750.66
2022-11-18,B2C,Patties,12841.48,7062.81,5778.67
2022-11-18,B2C,Specialty,11087.83,6098.31,4989.52
2022-11-19,B2B,French Fries,390937.1,242381.0,148556.1
2022-11-19,B2B,Patties,614272.23,380848.78,233423.45
2022-11-19,B2B,Specialty,1357608.71,841717.4,515891.31
2022-11-19,B2C,French Fries,25678.84,14123.36,11555.48
2022-11-19,B2C,Patties,23737.41,13055.58,10681.83
2022-11-19,B2C,Specialty,17383.86,9561.12,7822.74
2022-11-20,B2B,Patties,719102.96,445843.84,273259.12
2022-11-20,B2C,French Fries,40109.24,22060.08,18049.16
2022-11-20,B2C,Patties,40514.71,22283.09,18231.62
2022-11-20,B2C,Specialty,34243.34,18833.84,15409.5
2022-11-21,B2B,French Fries,71177.87,44130.28,27047.59
2022-11-21,B2B,Patties,830262.29,514762.62,315499.67
2022-11-21,B2B,Specialty,747448.84,463418.28,284030.56
2022-11-21,B2C,French Fries,37409.19,20575.05,16834.14
2022-11-21,B2C,Patties,32831.83,18057.51,14774.32
2022-11-21,B2C,Specialty,24934.93,13714.21,11220.72
2022-11-22,B2B,Specialty,427837.37,265259.17,162578.2
2022-11-22,B2C,French Fries,43410.29,23875.66,19534.63
2022-11-22,B2C,Patties,48121.11,26466.61,21654.5
2022-11-22,B2C,Specialty,30333.69,16683.53,13650.16
2022-11-23,B2B,French Fries,623507.79,386574.83,236932.96
2022-11-23,B2B,Specialty,418704.71,259596.92,159107.79
2022-11-23,B2C,French Fries,15184.93,8351.71,6833.22
2022-11-23,B2C,Patties,15350.07,8442.54,6907.53
2022-11-23,B2C,Specialty,5768.86,3172.87,2595.99
2022-11-24,B2B,French Fries,615523.87,381624.8,233899.07
2022-11-24,B2B,Patties,963400.43,597308.27,366092.16
2022-11-24,B2B,Specialty,171776.21,106501.25,65274.96
2022-11-24,B2C,French Fries,9231.04,5077.07,4153.97
2022-11-24,B2C,Patties,10661.56,5863.86,4797.7
2022-11-24,B2C,Specialty,11131.91,6122.55,5009.36
2022-11-25,B2B,Patties,467360.71,289763.64,177597.07
2022-11-25,B2B,Specialty,888173.89,550667.81,337506.08
2022-11-25,B2C,French Fries,32426.25,17834.44,14591.81
2022-11-25,B2C,Patties,43891.24,24140.18,19751.06
2022-11-25,B2C,Specialty,19450.45,10697.75,8752.7
2022-11-26,B2B,Patties,591264.35,366583.9,224680.45
2022-11-26,B2B,Specialty,468339.43,290370.45,177968.98
2022-11-26,B2C,French Fries,26518.89,14585.39,11933.5
2022-11-26,B2C,Patties,28358.41,15597.13,12761.28
2022-11-26,B2C,Specialty,19965.26,10980.89,8984.37
2022-11-27,B2B,Specialty,286114.79,177391.17,108723.62
2022-11-27,B2C,French Fries,18531.08,10192.09,8338.99
2022-11-27,B2C,Patties,33097.37,18203.55,14893.82
2022-11-27,B2C,Specialty,23123.78,12718.08,10405.7
2022-11-28,B2B,French Fries,410258.09,254360.02,155898.07
2022-11-28,B2B,Patties,641595.62,397789.28,243806.34
2022-11-28,B2B,Specialty,426121.99,264195.63,161926.36
2022-11-28,B2C,French Fries,27541.61,15147.89,12393.72
2022-11-28,B2C,Patties,31210.69,17165.88,14044.81
2022-11-28,B2C,Specialty,22151.61,12183.39,9968.22
2022-11-29,B2B,French Fries,588505.69,364873.53,223632.16
2022-11-29,B2B,Patties,928926.75,575934.58,352992.16
2022-11-29,B2B,Specialty,577315.05,357935.33,219379.72
2022-11-29,B2C,French Fries,24915.81,13703.7,11212.11
2022-11-29,B2C,Patties,19513.81,10732.6,8781.21
2022-11-29,B2C,Specialty,12049.24,6627.08,5422.16
2022-11-30,B2B,French Fries,972131.79,602721.71,369410.08
2022-11-30,B2B,Patties,137224.25,85079.04,52145.22
2022-11-30,B2C,French Fries,30474.84,16761.16,13713.68
2022-11-30,B2C,Patties,31751.8,17463.49,14288.31
2022-11-30,B2C,Specialty,24491.21,13470.17,11021.04
2022-12-01,B2B,French Fries,798213.35,494892.28,303321.07
2022-12-01,B2C,French Fries,30985.44,17041.99,13943.45
2022-12-01,B2C,Patties,27190.55,14954.8,12235.75
2022-12-01,B2C,Specialty,17148.01,9431.41,7716.6
2022-12-02,B2B,Patties,172747.43,107103.41,65644.02
2022-12-02,B2B,Specialty,243340.33,150871.0,92469.33
2022-12-02,B2C,French Fries,17774.94,9776.22,7998.72
2022-12-02,B2C,Patties,16620.73,9141.4,7479.33
2022-12-02,B2C,Specialty,17360.23,9548.13,7812.1
2022-12-03,B2B,Patties,797617.58,494522.9,303094.68
2022-12-03,B2B,Specialty,246823.2,153030.38,93792.82
2022-12-03,B2C,French Fries,40543.36,22298.85,18244.51
2022-12-03,B2C,Patties,31191.0,17155.05,14035.95
2022-12-03,B2C,Specialty,18269.87,10048.43,8221.44
2022-12-04,B2B,French Fries,1535305.79,951889.59,583416.2
2022-12-04,B2B,Patties,1170046.94,725429.1,444617.84
2022-12-04,B2B,Specialty,216480.56,134217.95,82262.61
2022-12-04,B2C,French Fries,25919.22,14255.57,11663.65
2022-12-04,B2C,Patties,29081.42,15994.78,13086.64
2022-12-04,B2C,Specialty,24685.19,13576.85,11108.34
2022-12-05,B2B,French Fries,442851.99,274568.23,168283.76
2022-12-05,B2B,Patties,463149.92,287152.95,175996.97
2022-12-05,B2B,Specialty,921320.52,571218.72,350101.8
2022-12-05,B2C,French Fries,15338.76,8436.32,6902.44
2022-12-05,B2C,Patties,16707.53,9189.14,7518.39
2022-12-05,B2C,Specialty,9519.18,5235.55,4283.63
2022-12-06,B2C,French Fries,21164.16,11640.29,9523.87
2022-12-06,B2C,Patties,19737.62,10855.69,8881.93
2022-12-06,B2C,Specialty,10729.28,5901.1,4828.18
2022-12-07,B2B,French Fries,626875.21,388662.63,238212.58
2022-12-07,B2B,Patties,732574.28,454196.05,278378.23
2022-12-07,B2C,French Fries,17256.34,9490.99,7765.35
2022-12-07,B2C,Patties,26143.35,14378.84,11764.51
2022-12-07,B2C,Specialty,19297.58,10613.67,8683.91
2022-12-08,B2B,French Fries,1086087.36,673374.16,412713.2
2022-12-08,B2B,Specialty,440744.85,273261.81,167483.04
2022-12-08,B2C,French Fries,46431.98,25537.59,20894.39
2022-12-08,B2C,Patties,37867.35,20827.04,17040.31
2022-12-08,B2C,Specialty,29587.13,16272.92,13314.21
2022-12-09,B2B,French Fries,369423.32,229042.46,140380.86
2022-12-09,B2B,Patties,367691.73,227968.87,139722.86
2022-12-09,B2B,Specialty,740352.73,459018.69,281334.04
2022-12-09,B2C,French Fries,27264.86,14995.67,12269.19
2022-12-09,B2C,Patties,31511.64,17331.4,14180.24
2022-12-09,B2C,Specialty,18166.28,9991.45,8174.83
2022-12-10,B2B,French Fries,643668.75,399074.62,244594.12
2022-12-10,B2B,Patties,936597.04,580690.16,355906.88
2022-12-10,B2B,Specialty,2174418.86,1348139.69,826279.17
2022-12-10,B2C,French Fries,10716.84,5894.26,4822.58
2022-12-10,B2C,Patties,10755.7,5915.64,4840.06
2022-12-10,B2C,Specialty,11853.25,6519.29,5333.96
2022-12-11,B2B,French Fries,509370.76,315809.87,193560.89
2022-12-11,B2B,Patties,785845.43,487224.17,298621.26
2022-12-11,B2B,Specialty,263656.17,163466.83,100189.34
2022-12-11,B2C,French Fries,34402.98,18921.64,15481.34
2022-12-11,B2C,Patties,28038.31,15421.07,12617.24
2022-12-11,B2C,Specialty,13519.52,7435.74,6083.78
2022-12-12,B2B,Specialty,1172741.6,727099.79,445641.81
2022-12-12,B2C,French Fries,30211.52,16616.34,13595.18
2022-12-12,B2C,Patties,35874.2,19730.81,16143.39
2022-12-12,B2C,Specialty,26498.32,14574.08,11924.24
2022-12-13,B2B,Specialty,274931.92,170457.79,104474.13
2022-12-13,B2C,French Fries,19565.54,10761.05,8804.49
2022-12-13,B2C,Patties,18686.35,10277.49,8408.86
2022-12-13,B2C,Specialty,9872.68,5429.97,4442.71
2022-12-14,B2B,Patties,1515311.48,939493.12,575818.36
2022-12-14,B2B,Specialty,173253.91,107417.42,65836.49
2022-12-14,B2C,French Fries,28037.49,15420.62,12616.87
2022-12-14,B2C,Patties,19644.61,10804.54,8840.07
2022-12-14,B2C,Specialty,19418.68,10680.27,8738.41
2022-12-15,B2B,French Fries,434351.56,269297.97,165053.59
2022-12-15,B2B,Patties,463192.08,287179.09,176012.99
2022-12-15,B2B,Specialty,1277320.63,791938.79,485381.84
2022-12-15,B2C,French Fries,28583.3,15720.82,12862.48
2022-12-15,B2C,Patties,36756.49,20216.07,16540.42
2022-12-15,B2C,Specialty,14191.79,7805.48,6386.31
2022-12-16,B2B,French Fries,62464.77,38728.16,23736.61
2022-12-16,B2B,Patties,297855.61,184670.48,113185.13
2022-12-16,B2B,Specialty,662822.05,410949.67,251872.38
2022-12-16,B2C,French Fries,23340.1,12837.06,10503.04
2022-12-16,B2C,Patties,30241.84,16633.01,13608.83
2022-12-16,B2C,Specialty,14950.61,8222.84,6727.77
2022-12-17,B2B,French Fries,806966.15,500319.01,306647.14
2022-12-17,B2B,Specialty,2078783.77,1288845.94,789937.83
2022-12-17,B2C,French Fries,38875.35,21381.44,17493.91
2022-12-17,B2C,Patties,20559.24,11307.58,9251.66
2022-12-17,B2C,Specialty,21827.08,12004.89,9822.19
2022-12-18,B2B,French Fries,635711.79,394141.31,241570.48
2022-12-18,B2C,French Fries,13736.17,7554.89,6181.28
2022-12-18,B2C,Patties,14592.09,8025.65,6566.44
2022-12-18,B2C,Specialty,9606.41,5283.53,4322.88
2022-12-19,B2B,French Fries,1382931.76,857417.69,525514.07
2022-12-19,B2B,Patties,301156.59,186717.09,114439.5
2022-12-19,B2B,Specialty,356112.87,220789.98,135322.89
2022-12-19,B2C,French Fries,35759.26,19667.59,16091.67
2022-12-19,B2C,Patties,42944.19,23619.3,19324.89
2022-12-19,B2C,Specialty,28646.24,15755.43,12890.81
2022-12-20,B2B,Patties,440319.29,272997.96,167321.33
2022-12-20,B2B,Specialty,1240391.76,769042.89,471348.87
2022-12-20,B2C,French Fries,11550.87,6352.98,5197.89
2022-12-20,B2C,Patties,14122.28,7767.25,6355.03
2022-12-20,B2C,Specialty,5543.68,3049.02,2494.66
2022-12-21,B2B,French Fries,896237.84,555667.46,340570.38
2022-12-21,B2C,French Fries,22703.39,12486.86,10216.53
2022-12-21,B2C,Patties,25683.4,14125.87,11557.53
2022-12-21,B2C,Specialty,17752.82,9764.05,7988.77
2022-12-22,B2B,French Fries,808025.5,500975.81,307049.69
2022-12-22,B2B,Patties,862650.91,534843.56,327807.35
2022-12-22,B2B,Specialty,801852.37,497148.47,304703.9
2022-12-22,B2C,French Fries,32105.89,17658.24,14447.65
2022-12-22,B2C,Patties,25634.06,14098.73,11535.33
2022-12-22,B2C,Specialty,17402.4,9571.32,7831.08
2022-12-23,B2B,French Fries,1756384.26,1088958.24,667426.02
2022-12-23,B2B,Patties,645989.53,400513.51,245476.02
2022-12-23,B2B,Specialty,440435.94,273070.28,167365.66
2022-12-23,B2C,French Fries,43724.9,24048.7,19676.2
2022-12-23,B2C,Patties,45027.6,24765.18,20262.42
2022-12-23,B2C,Specialty,23901.17,13145.64,10755.53
2022-12-24,B2B,French Fries,168299.45,104345.66,63953.79
2022-12-24,B2B,Patties,528044.27,327387.45,200656.82
2022-12-24,B2C,French Fries,39320.55,21626.3,17694.25
2022-12-24,B2C,Patties,37648.95,20706.92,16942.03
2022-12-24,B2C,Specialty,14399.44,7919.69,6479.75
2022-12-25,B2B,Specialty,753303.35,467048.08,286255.27
2022-12-25,B2C,French Fries,23771.84,13074.51,10697.33
2022-12-25,B2C,Patties,32363.71,17800.04,14563.67
2022-12-25,B2C,Specialty,19183.39,10550.86,8632.53
2022-12-26,B2B,Patties,402507.64,249554.74,152952.9
2022-12-26,B2B,Specialty,1097997.7,680758.57,417239.13
2022-12-26,B2C,French Fries,39323.5,21627.93,17695.57
2022-12-26,B2C,Patties,53048.94,29176.92,23872.02
2022-12-26,B2C,Specialty,29857.3,16421.52,13435.78
2022-12-27,B2B,French Fries,925538.09,573833.62,351704.47
2022-12-27,B2B,Patties,1113462.61,690346.82,423115.79
2022-12-27,B2B,Specialty,2728374.98,1691592.49,1036782.49
2022-12-27,B2C,French Fries,28723.68,15798.02,12925.66
2022-12-27,B2C,Patties,29614.03,16287.72,13326.31
2022-12-27,B2C,Specialty,22284.69,12256.58,10028.11
2022-12-28,B2B,Patties,149376.92,92613.69,56763.23
2022-12-28,B2B,Specialty,133409.96,82714.18,50695.78
2022-12-28,B2C,French Fries,30166.85,16591.77,13575.08
2022-12-28,B2C,Patties,40387.05,22212.88,18174.17
2022-12-28,B2C,Specialty,29151.54,16033.35,13118.19
2022-12-29,B2B,French Fries,1139561.43,706528.09,433033.34
2022-12-29,B2B,Patties,430437.58,266871.3,163566.28
2022-12-29,B2B,Specialty,230506.54,142914.05,87592.49
2022-12-29,B2C,French Fries,30840.62,16962.34,13878.28
2022-12-29,B2C,Patties,34856.35,19170.99,15685.36
2022-12-29,B2C,Specialty,21307.0,11718.85,9588.15
2022-12-30,B2B,French Fries,128846.46,79884.81,48961.65
2022-12-30,B2B,Patties,706025.7,437735.93,268289.77
2022-12-30,B2B,Specialty,1506745.94,934182.48,572563.46
2022-12-30,B2C,French Fries,17576.77,9667.22,7909.55
2022-12-30,B2C,Patties,13816.76,7599.22,6217.54
2022-12-30,B2C,Specialty,12935.37,7114.45,5820.92
2022-12-31,B2B,French Fries,848795.35,526253.12,322542.23
2022-12-31,B2C,French Fries,29926.98,16459.84,13467.14
2022-12-31,B2C,Patties,33559.52,18457.74,15101.78
2022-12-31,B2C,Specialty,25313.35,13922.34,11391.01
2023-01-01,B2B,Patties,1745081.86,1081950.75,663131.11
2023-01-01,B2B,Specialty,677336.53,419948.65,257387.88
2023-01-01,B2C,French Fries,23215.59,12768.57,10447.02
2023-01-01,B2C,Patties,21733.61,11953.49,9780.12
2023-01-01,B2C,Specialty,13097.25,7203.49,5893.76
2023-01-02,B2C,French Fries,33304.76,18317.62,14987.14
2023-01-02,B2C,Patties,33101.01,18205.56,14895.45
2023-01-02,B2C,Specialty,20782.54,11430.4,9352.14
2023-01-03,B2B,French Fries,281727.06,174670.78,107056.28
2023-01-03,B2B,Patties,710787.11,440688.01,270099.1
2023-01-03,B2B,Specialty,1178342.54,730572.37,447770.17
2023-01-03,B2C,French Fries,35697.18,19633.45,16063.73
2023-01-03,B2C,Patties,40542.07,22298.14,18243.93
2023-01-03,B2C,Specialty,31971.37,17584.25,14387.12
2023-01-04,B2B,French Fries,510702.58,316635.6,194066.98
2023-01-04,B2B,Patties,516362.93,320145.02,196217.91
2023-01-04,B2B,Specialty,345369.89,214129.33,131240.56
2023-01-04,B2C,French Fries,20187.98,11103.39,9084.59
2023-01-04,B2C,Patties,18598.93,10229.41,8369.52
2023-01-04,B2C,Specialty,13671.85,7519.52,6152.33
2023-01-05,B2B,French Fries,243762.94,151133.02,92629.92
2023-01-05,B2B,Patties,173341.86,107471.95,65869.91
2023-01-05,B2C,French Fries,17028.27,9365.55,7662.72
2023-01-05,B2C,Patties,19251.23,10588.18,8663.05
2023-01-05,B2C,Specialty,14329.55,7881.25,6448.3
2023-01-06,B2B,Patties,897782.81,556625.34,341157.47
2023-01-06,B2C,French Fries,43356.36,23846.0,19510.36
2023-01-06,B2C,Patties,46348.35,25491.59,20856.76
2023-01-06,B2C,Specialty,24897.35,13693.54,11203.81
2023-01-07,B2B,Patties,620931.92,384977.79,235954.13
2023-01-07,B2C,French Fries,27306.06,15018.33,12287.73
2023-01-07,B2C,Patties,30464.82,16755.65,13709.17
2023-01-07,B2C,Specialty,18821.37,10351.75,8469.62
2023-01-08,B2B,French Fries,100747.2,62463.26,38283.94
2023-01-08,B2B,Patties,323768.53,200736.49,123032.04
2023-01-08,B2B,Specialty,731563.98,453569.67,277994.31
2023-01-08,B2C,French Fries,32177.0,17697.35,14479.65
2023-01-08,B2C,Patties,25964.46,14280.45,11684.01
2023-01-08,B2C,Specialty,12370.53,6803.79,5566.74
2023-01-09,B2B,French Fries,249144.53,154469.61,94674.92
2023-01-09,B2C,French Fries,29664.34,16315.39,13348.95
2023-01-09,B2C,Patties,27134.82,14924.15,12210.67
2023-01-09,B2C,Specialty,19276.33,10601.98,8674.35
2023-01-10,B2B,French Fries,314930.81,195257.1,119673.71
2023-01-10,B2B,Specialty,658225.74,408099.96,250125.78
2023-01-10,B2C,French Fries,32019.65,17610.81,14408.84
2023-01-10,B2C,Patties,33523.86,18438.12,15085.74
2023-01-10,B2C,Specialty,27668.36,15217.6,12450.76
2023-01-11,B2B,French Fries,385150.53,238793.33,146357.2
2023-01-11,B2B,Patties,252681.6,156662.59,96019.01
2023-01-11,B2B,Specialty,1034210.45,641210.48,392999.97
2023-01-11,B2C,French Fries,24846.04,13665.32,11180.72
2023-01-11,B2C,Patties,38879.59,21383.77,17495.82
2023-01-11,B2C,Specialty,21874.67,12031.07,9843.6
2023-01-12,B2B,Patties,790027.37,489816.97,300210.4
2023-01-12,B2B,Specialty,580219.83,359736.29,220483.54
2023-01-12,B2C,French Fries,30413.81,16727.6,13686.21
2023-01-12,B2C,Patties,34571.01,19014.06,15556.95
2023-01-12,B2C,Specialty,14533.74,7993.56,6540.18
2023-01-13,B2B,Patties,140353.88,87019.41,53334.47
2023-01-13,B2C,French Fries,37146.08,20430.34,16715.74
2023-01-13,B2C,Patties,28713.41,15792.38,12921.03
2023-01-13,B2C,Specialty,24200.35,13310.19,10890.16
2023-01-14,B2B,French Fries,333646.46,206860.81,126785.65
2023-01-14,B2B,Patties,328719.9,203806.34,124913.56
2023-01-14,B2B,Specialty,115877.36,71843.96,44033.4
2023-01-14,B2C,French Fries,44222.41,24322.33,19900.08
2023-01-14,B2C,Patties,45056.67,24781.17,20275.5
2023-01-14,B2C,Specialty,28684.24,15776.33,12907.91
2023-01-15,B2B,Patties,311317.16,193016.64,118300.52
2023-01-15,B2B,Specialty,1237485.91,767241.26,470244.65
2023-01-15,B2C,French Fries,15031.85,8267.52,6764.33
2023-01-15,B2C,Patties,26595.39,14627.46,11967.93
2023-01-15,B2C,Specialty,14212.8,7817.04,6395.76
2023-01-16,B2B,French Fries,407408.57,252593.31,154815.26
2023-01-16,B2B,Specialty,1267173.99,785647.87,481526.12
2023-01-16,B2C,French Fries,13140.04,7227.02,5913.02
2023-01-16,B2C,Patties,23035.48,12669.51,10365.97
2023-01-16,B2C,Specialty,13601.65,7480.91,6120.74
2023-01-17,B2B,French Fries,983611.86,609839.35,373772.51
2023-01-17,B2B,Specialty,383599.67,237831.8,145767.87
2023-01-17,B2C,French Fries,34069.01,18737.96,15331.05
