order_id,customer_id,order_date,product_sku,quantity_kg,unit_price_inr,total_value_inr,delivery_date,payment_status,invoice_number,payment_terms
ORD00000813,C00051,2022-08-16,HF-PATTY-CUTLET-1KG,1271.7,169.54,215604.02,2022-08-30,Paid,INV408319,Net 45
ORD00000814,C00051,2022-10-18,HF-FF-CRINKLE-2.5KG,3645.05,150.41,548251.97,2022-10-21,Paid,INV749612,Net 45
ORD00000815,C00051,2022-08-21,HF-FF-WEDGES-2.5KG,1303.86,152.41,198721.3,2022-09-03,Paid,INV382919,Net 45
ORD00000816,C00051,2023-07-12,HF-HASH-BROWN-1KG,1232.19,131.04,161466.18,2023-07-22,Paid,INV308534,Net 45
ORD00000817,C00051,2024-12-13,HF-POTATO-CHEESE-BALLS-500G,1586.04,159.27,252608.59,2024-12-21,Paid,INV443711,Net 45
ORD00000818,C00051,2022-04-22,HF-PATTY-ALOO-1KG,3558.45,124.37,442564.43,2022-05-04,Paid,INV892765,Net 45
ORD00000819,C00051,2023-09-16,HF-POTATO-SMILES-500G,3429.03,122.08,418615.98,2023-09-21,Paid,INV481624,Net 45
ORD00000820,C00051,2022-04-08,HF-FF-SHOESTRING-2.5KG,4572.44,166.72,762317.2,2022-04-20,Delayed,INV735599,Net 45
ORD00000821,C00051,2024-06-15,HF-POTATO-SMILES-500G,3759.76,134.35,505123.76,2024-06-19,Paid,INV791992,Net 45
ORD00000822,C00051,2023-11-07,HF-FF-WEDGES-2.5KG,4944.01,175.46,867475.99,2023-11-16,Paid,INV410204,Net 45
ORD00000823,C00051,2022-11-25,HF-PATTY-ALOO-1KG,2704.66,122.08,330184.89,2022-12-02,Paid,INV889765,Net 45
ORD00000824,C00051,2024-04-06,HF-FF-WEDGES-2.5KG,2801.26,129.24,362034.84,2024-04-12,Paid,INV871052,Net 45
ORD00000825,C00051,2022-04-27,HF-PATTY-ALOO-1KG,3167.14,179.2,567551.49,2022-05-04,Paid,INV503061,Net 45
ORD00000826,C00051,2024-01-23,HF-FF-CRINKLE-2.5KG,3906.16,139.34,544284.33,2024-01-27,Paid,INV362001,Net 45
ORD00000827,C00051,2024-10-25,HF-FF-SHOESTRING-2.5KG,2273.72,176.67,401698.11,2024-11-04,Paid,INV851288,Net 45
ORD00000828,C00051,2022-02-26,HF-PATTY-BURGER-1KG,995.74,173.41,172671.27,2022-03-03,Paid,INV133193,Net 45
ORD00000829,C00052,2024-07-14,HF-ALOO-TIKKI-1KG,835.4,144.88,121032.75,2024-07-24,Delayed,INV818311,Net 90
ORD00000830,C00052,2022-05-10,HF-PATTY-CUTLET-1KG,3854.53,143.7,553895.96,2022-05-21,Paid,INV669587,Net 90
ORD00000831,C00052,2022-07-09,HF-FF-CRINKLE-2.5KG,3070.04,149.45,458817.48,2022-07-22,Partial,INV468245,Net 90
ORD00000832,C00052,2022-02-26,HF-PATTY-BURGER-1KG,3220.9,130.26,419554.43,2022-03-08,Pending,INV142635,Net 90
ORD00000833,C00052,2022-05-26,HF-FF-CRINKLE-2.5KG,3101.41,179.24,555896.73,2022-06-02,Pending,INV713264,Net 90
ORD00000834,C00052,2024-05-11,HF-FF-WEDGES-2.5KG,1372.51,124.02,170218.69,2024-05-19,Paid,INV544005,Net 90
ORD00000835,C00052,2024-02-09,HF-FF-SHOESTRING-2.5KG,2263.06,142.46,322395.53,2024-02-15,Paid,INV571447,Net 90
ORD00000836,C00052,2024-03-11,HF-PATTY-ALOO-1KG,1065.82,154.29,164445.37,2024-03-17,Paid,INV428885,Net 90
ORD00000837,C00052,2023-04-27,HF-PATTY-BURGER-1KG,2469.17,170.21,420277.43,2023-05-11,Paid,INV445890,Net 90
ORD00000838,C00052,2024-02-20,HF-HASH-BROWN-1KG,2403.31,179.14,430528.95,2024-03-06,Paid,INV344902,Net 90
ORD00000839,C00052,2022-07-23,HF-POTATO-SMILES-500G,4009.32,149.25,598391.01,2022-07-29,Paid,INV419064,Net 90
ORD00000840,C00052,2023-04-30,HF-HASH-BROWN-1KG,2984.88,172.01,513429.21,2023-05-05,Paid,INV322962,Net 90
ORD00000841,C00052,2023-07-25,HF-ALOO-TIKKI-1KG,3983.69,159.46,635239.21,2023-07-30,Paid,INV509884,Net 90
ORD00000842,C00052,2022-06-23,HF-ALOO-TIKKI-1KG,1700.64,144.62,245946.56,2022-06-30,Paid,INV175152,Net 90
ORD00000843,C00052,2024-06-20,HF-FF-WEDGES-2.5KG,4042.33,157.65,637273.32,2024-06-28,Paid,INV669369,Net 90
ORD00000844,C00052,2024-06-03,HF-HASH-BROWN-1KG,4804.25,172.37,828108.57,2024-06-15,Paid,INV770593,Net 90
ORD00000845,C00052,2024-10-23,HF-PATTY-CUTLET-1KG,2421.92,137.63,333328.85,2024-11-06,Pending,INV835721,Net 90
ORD00000846,C00052,2022-05-04,HF-POTATO-CHEESE-BALLS-500G,1058.31,144.46,152883.46,2022-05-09,Pending,INV564604,Net 90
ORD00000847,C00053,2023-02-04,HF-POTATO-SMILES-500G,1520.07,121.0,183928.47,2023-02-10,Paid,INV312362,Net 30
ORD00000848,C00053,2024-04-21,HF-FF-WEDGES-2.5KG,1121.96,147.18,165130.07,2024-04-29,Pending,INV470730,Net 30
ORD00000849,C00053,2023-08-03,HF-ALOO-TIKKI-1KG,4515.87,139.26,628880.06,2023-08-12,Partial,INV555109,Net 30
ORD00000850,C00053,2022-04-05,HF-PATTY-ALOO-1KG,2485.04,143.04,355460.12,2022-04-11,Pending,INV945730,Net 30
ORD00000851,C00053,2023-06-18,HF-ALOO-TIKKI-1KG,2160.39,163.36,352921.31,2023-06-21,Partial,INV880422,Net 30
ORD00000852,C00054,2023-07-10,HF-PATTY-BURGER-1KG,2777.14,144.51,401324.5,2023-07-23,Paid,INV500558,Net 30
ORD00000853,C00054,2024-11-23,HF-FF-CRINKLE-2.5KG,4744.95,136.58,648065.27,2024-11-30,Paid,INV343280,Net 30
ORD00000854,C00054,2023-08-30,HF-POTATO-CHEESE-BALLS-500G,4247.82,150.9,640996.04,2023-09-05,Paid,INV792043,Net 30
ORD00000855,C00054,2023-05-11,HF-ALOO-TIKKI-1KG,2487.6,123.78,307915.13,2023-05-24,Pending,INV860581,Net 30
ORD00000856,C00054,2024-08-15,HF-FF-WEDGES-2.5KG,4363.22,136.24,594445.09,2024-08-23,Paid,INV820717,Net 30
ORD00000857,C00054,2023-04-04,HF-POTATO-SMILES-500G,3557.1,172.47,613493.04,2023-04-14,Paid,INV914780,Net 30
ORD00000858,C00054,2023-11-12,HF-PATTY-CUTLET-1KG,2912.62,158.44,461475.51,2023-11-23,Paid,INV339585,Net 30
ORD00000859,C00054,2023-05-19,HF-HASH-BROWN-1KG,2030.82,163.59,332221.84,2023-05-28,Paid,INV316690,Net 30
ORD00000860,C00054,2024-12-26,HF-PATTY-BURGER-1KG,3454.72,146.69,506772.88,2025-01-02,Paid,INV544679,Net 30
ORD00000861,C00054,2022-10-12,HF-FF-CRINKLE-2.5KG,3355.71,135.76,455571.19,2022-10-25,Paid,INV390255,Net 30
ORD00000862,C00054,2023-05-22,HF-PATTY-CUTLET-1KG,3460.19,160.36,554876.07,2023-06-02,Paid,INV422975,Net 30
ORD00000863,C00054,2022-09-06,HF-POTATO-CHEESE-BALLS-500G,2501.99,134.96,337668.57,2022-09-17,Delayed,INV180148,Net 30
ORD00000864,C00054,2022-09-05,HF-POTATO-SMILES-500G,4113.8,165.25,679805.45,2022-09-20,Pending,INV281328,Net 30
ORD00000865,C00054,2023-02-16,HF-PATTY-ALOO-1KG,756.91,149.66,113279.15,2023-03-02,Delayed,INV827486,Net 30
ORD00000866,C00054,2022-12-20,HF-POTATO-CHEESE-BALLS-500G,914.5,139.17,127270.96,2022-12-24,Paid,INV594147,Net 30
ORD00000867,C00054,2022-03-20,HF-FF-SHOESTRING-2.5KG,2400.08,130.61,313474.45,2022-03-26,Paid,INV264234,Net 30
ORD00000868,C00054,2024-08-12,HF-FF-WEDGES-2.5KG,2610.06,162.37,423795.44,2024-08-27,Paid,INV799021,Net 30
ORD00000869,C00054,2022-12-22,HF-POTATO-CHEESE-BALLS-500G,2466.34,134.05,330612.88,2023-01-02,Paid,INV758510,Net 30
ORD00000870,C00054,2024-04-08,HF-POTATO-CHEESE-BALLS-500G,2366.68,155.54,368113.41,2024-04-23,Pending,INV146767,Net 30
ORD00000871,C00054,2024-10-14,HF-ALOO-TIKKI-1KG,4713.77,149.97,706924.09,2024-10-22,Paid,INV947638,Net 30
ORD00000872,C00054,2023-04-25,HF-FF-WEDGES-2.5KG,4495.38,179.07,804987.7,2023-05-07,Paid,INV292192,Net 30
ORD00000873,C00054,2023-11-13,HF-PATTY-ALOO-1KG,3015.58,128.82,388467.02,2023-11-16,Paid,INV513726,Net 30
ORD00000874,C00054,2024-12-30,HF-FF-WEDGES-2.5KG,4438.91,171.74,762338.4,2025-01-12,Delayed,INV500126,Net 30
ORD00000875,C00054,2022-02-10,HF-PATTY-ALOO-1KG,4408.52,177.03,780440.3,2022-02-22,Pending,INV625483,Net 30
ORD00000876,C00054,2022-01-24,HF-PATTY-BURGER-1KG,1743.96,140.01,244171.84,2022-01-30,Paid,INV624596,Net 30
ORD00000877,C00055,2022-09-17,HF-PATTY-CUTLET-1KG,3591.94,153.83,552548.13,2022-09-20,Paid,INV556722,Net 45
ORD00000878,C00055,2023-07-08,HF-POTATO-SMILES-500G,4407.66,135.27,596224.17,2023-07-18,Pending,INV469364,Net 45
ORD00000879,C00055,2022-02-25,HF-POTATO-SMILES-500G,3462.84,176.42,610914.23,2022-03-02,Paid,INV966000,Net 45
ORD00000880,C00055,2022-11-06,HF-PATTY-BURGER-1KG,1471.42,138.41,203659.24,2022-11-11,Paid,INV845677,Net 45
ORD00000881,C00055,2023-08-13,HF-POTATO-CHEESE-BALLS-500G,2333.38,125.23,292209.18,2023-08-21,Paid,INV896991,Net 45
ORD00000882,C00055,2024-01-01,HF-POTATO-CHEESE-BALLS-500G,1295.91,142.93,185224.42,2024-01-16,Paid,INV293343,Net 45
ORD00000883,C00055,2023-11-22,HF-ALOO-TIKKI-1KG,834.77,141.76,118337.0,2023-11-28,Paid,INV632062,Net 45
ORD00000884,C00055,2022-08-09,HF-PATTY-BURGER-1KG,1598.64,171.87,274758.26,2022-08-20,Paid,INV421145,Net 45
ORD00000885,C00055,2023-05-13,HF-HASH-BROWN-1KG,3238.22,173.91,563158.84,2023-05-27,Paid,INV992263,Net 45
ORD00000886,C00055,2024-11-06,HF-POTATO-SMILES-500G,1412.99,124.9,176482.45,2024-11-12,Paid,INV967344,Net 45
ORD00000887,C00055,2024-05-24,HF-FF-SHOESTRING-2.5KG,2093.21,123.39,258281.18,2024-06-01,Pending,INV527073,Net 45
ORD00000888,C00055,2023-06-21,HF-PATTY-ALOO-1KG,4475.81,131.29,587629.09,2023-07-03,Paid,INV616381,Net 45
ORD00000889,C00055,2022-11-14,HF-PATTY-ALOO-1KG,1134.83,167.27,189823.01,2022-11-29,Partial,INV719434,Net 45
ORD00000890,C00055,2022-05-05,HF-POTATO-SMILES-500G,3705.83,123.42,457373.54,2022-05-10,Paid,INV914940,Net 45
ORD00000891,C00055,2023-05-28,HF-PATTY-CUTLET-1KG,2793.04,146.93,410381.37,2023-06-08,Pending,INV414185,Net 45
ORD00000892,C00056,2024-01-03,HF-PATTY-BURGER-1KG,2240.86,127.6,285933.74,2024-01-17,Delayed,INV376264,Net 60
ORD00000893,C00056,2022-08-10,HF-HASH-BROWN-1KG,4043.08,134.4,543389.95,2022-08-14,Paid,INV908741,Net 60
ORD00000894,C00056,2024-09-26,HF-POTATO-CHEESE-BALLS-500G,2562.06,172.86,442877.69,2024-10-05,Pending,INV147030,Net 60
ORD00000895,C00056,2023-05-30,HF-PATTY-BURGER-1KG,1932.09,122.14,235985.47,2023-06-02,Paid,INV469535,Net 60
ORD00000896,C00056,2023-12-09,HF-PATTY-ALOO-1KG,4501.1,149.63,673499.59,2023-12-20,Delayed,INV692062,Net 60
ORD00000897,C00056,2022-09-22,HF-FF-WEDGES-2.5KG,2736.78,153.08,418946.28,2022-10-04,Paid,INV322689,Net 60
ORD00000898,C00056,2022-03-04,HF-ALOO-TIKKI-1KG,1309.7,162.89,213337.03,2022-03-09,Paid,INV616458,Net 60
ORD00000899,C00056,2023-08-20,HF-PATTY-ALOO-1KG,1541.22,138.07,212796.25,2023-09-01,Paid,INV753477,Net 60
ORD00000900,C00056,2023-07-18,HF-FF-CRINKLE-2.5KG,3340.35,164.99,551124.35,2023-07-23,Pending,INV464745,Net 60
ORD00000901,C00056,2023-02-04,HF-PATTY-CUTLET-1KG,3787.78,124.99,473434.62,2023-02-08,Delayed,INV896445,Net 60
ORD00000902,C00056,2023-05-18,HF-ALOO-TIKKI-1KG,3895.6,159.76,622361.06,2023-05-30,Paid,INV117397,Net 60
ORD00000903,C00056,2022-06-21,HF-ALOO-TIKKI-1KG,3222.93,178.01,573713.77,2022-06-25,Pending,INV569701,Net 60
ORD00000904,C00056,2024-03-02,HF-FF-SHOESTRING-2.5KG,2060.72,160.99,331755.31,2024-03-10,Paid,INV841673,Net 60
ORD00000905,C00056,2024-08-15,HF-HASH-BROWN-1KG,3079.55,143.28,441237.92,2024-08-22,Pending,INV269003,Net 60
ORD00000906,C00056,2023-07-04,HF-ALOO-TIKKI-1KG,4047.08,144.19,583548.47,2023-07-09,Paid,INV903597,Net 60
ORD00000907,C00056,2024-08-28,HF-ALOO-TIKKI-1KG,3013.5,153.64,462994.14,2024-09-05,Paid,INV835458,Net 60
ORD00000908,C00056,2022-03-28,HF-PATTY-ALOO-1KG,2800.97,147.44,412975.02,2022-04-01,Delayed,INV948009,Net 60
ORD00000909,C00056,2023-07-02,HF-FF-CRINKLE-2.5KG,1255.01,134.45,168736.09,2023-07-17,Paid,INV837619,Net 60
ORD00000910,C00056,2023-08-13,HF-PATTY-CUTLET-1KG,1055.76,163.41,172521.74,2023-08-27,Pending,INV328867,Net 60
ORD00000911,C00056,2024-08-03,HF-FF-WEDGES-2.5KG,3849.33,158.31,609387.43,2024-08-09,Paid,INV602908,Net 60
ORD00000912,C00056,2024-10-07,HF-PATTY-BURGER-1KG,4629.39,135.9,629134.1,2024-10-13,Paid,INV916152,Net 60
ORD00000913,C00056,2023-02-06,HF-PATTY-BURGER-1KG,4194.61,131.15,550123.1,2023-02-14,Paid,INV904249,Net 60
ORD00000914,C00056,2023-06-09,HF-POTATO-SMILES-500G,805.2,120.01,96632.05,2023-06-15,Paid,INV961240,Net 60
ORD00000915,C00056,2023-12-05,HF-PATTY-CUTLET-1KG,3112.85,166.72,518974.35,2023-12-19,Paid,INV308126,Net 60
ORD00000916,C00056,2024-10-05,HF-HASH-BROWN-1KG,4203.44,148.24,623117.95,2024-10-08,Paid,INV480783,Net 60
ORD00000917,C00056,2023-09-24,HF-ALOO-TIKKI-1KG,764.24,122.15,93351.92,2023-10-02,Pending,INV723015,Net 60
ORD00000918,C00056,2024-06-13,HF-FF-CRINKLE-2.5KG,4628.08,125.58,581194.29,2024-06-27,Paid,INV935274,Net 60
ORD00000919,C00057,2023-09-17,HF-ALOO-TIKKI-1KG,4030.99,124.17,500528.03,2023-09-29,Paid,INV105537,Net 60
ORD00000920,C00057,2024-03-17,HF-FF-SHOESTRING-2.5KG,1325.07,129.77,171954.33,2024-03-20,Pending,INV275621,Net 60
ORD00000921,C00057,2022-09-16,HF-POTATO-CHEESE-BALLS-500G,1746.98,144.34,252159.09,2022-09-24,Paid,INV542933,Net 60
ORD00000922,C00057,2023-06-29,HF-FF-SHOESTRING-2.5KG,1061.27,178.39,189319.96,2023-07-08,Delayed,INV255642,Net 60
ORD00000923,C00057,2024-07-25,HF-FF-SHOESTRING-2.5KG,509.01,166.33,84663.63,2024-08-04,Paid,INV535568,Net 60
ORD00000924,C00057,2023-08-11,HF-PATTY-CUTLET-1KG,2869.29,125.13,359034.26,2023-08-24,Paid,INV831186,Net 60
ORD00000925,C00057,2024-02-08,HF-POTATO-SMILES-500G,1040.14,155.4,161637.76,2024-02-21,Pending,INV965195,Net 60
ORD00000926,C00057,2022-11-05,HF-ALOO-TIKKI-1KG,1918.64,147.01,282059.27,2022-11-12,Pending,INV927387,Net 60
ORD00000927,C00057,2023-07-05,HF-PATTY-ALOO-1KG,2971.35,154.4,458776.44,2023-07-18,Paid,INV984189,Net 60
ORD00000928,C00057,2022-06-25,HF-PATTY-CUTLET-1KG,3121.75,124.2,387721.35,2022-07-04,Paid,INV656132,Net 60
ORD00000929,C00057,2022-04-21,HF-POTATO-SMILES-500G,3832.15,137.61,527342.16,2022-05-01,Paid,INV419930,Net 60
ORD00000930,C00057,2023-10-21,HF-FF-CRINKLE-2.5KG,1014.94,126.13,128014.38,2023-11-04,Paid,INV234317,Net 60
ORD00000931,C00057,2023-10-31,HF-FF-WEDGES-2.5KG,1566.57,157.72,247079.42,2023-11-09,Paid,INV957907,Net 60
ORD00000932,C00057,2022-03-30,HF-PATTY-ALOO-1KG,2623.65,126.42,331681.83,2022-04-10,Delayed,INV753117,Net 60
ORD00000933,C00057,2023-03-16,HF-ALOO-TIKKI-1KG,645.59,121.48,78426.27,2023-03-30,Paid,INV873723,Net 60
ORD00000934,C00057,2023-06-15,HF-ALOO-TIKKI-1KG,2394.91,167.29,400644.49,2023-06-18,Paid,INV605764,Net 60
ORD00000935,C00057,2023-06-05,HF-POTATO-CHEESE-BALLS-500G,3081.33,168.58,519450.61,2023-06-14,Paid,INV406213,Net 60
ORD00000936,C00057,2023-12-01,HF-PATTY-ALOO-1KG,1937.25,128.42,248781.64,2023-12-07,Paid,INV914086,Net 60
ORD00000937,C00057,2022-04-09,HF-FF-SHOESTRING-2.5KG,4113.51,163.67,673258.18,2022-04-17,Paid,INV969493,Net 60
ORD00000938,C00057,2022-11-11,HF-FF-CRINKLE-2.5KG,3150.98,173.27,545970.3,2022-11-20,Paid,INV466474,Net 60
ORD00000939,C00057,2023-05-20,HF-FF-WEDGES-2.5KG,3338.06,151.55,505882.99,2023-05-25,Paid,INV858537,Net 60
ORD00000940,C00057,2024-10-20,HF-PATTY-CUTLET-1KG,2760.4,157.04,433493.22,2024-10-30,Paid,INV868688,Net 60
ORD00000941,C00057,2023-03-30,HF-FF-SHOESTRING-2.5KG,2824.81,136.36,385191.09,2023-04-08,Paid,INV605916,Net 60
ORD00000942,C00057,2022-10-07,HF-POTATO-CHEESE-BALLS-500G,4792.43,177.48,850560.48,2022-10-21,Paid,INV715521,Net 60
ORD00000943,C00057,2024-04-23,HF-PATTY-ALOO-1KG,1250.81,151.84,189922.99,2024-04-27,Delayed,INV450549,Net 60
ORD00000944,C00057,2024-08-13,HF-ALOO-TIKKI-1KG,4053.27,123.29,499727.66,2024-08-28,Pending,INV503823,Net 60
ORD00000945,C00057,2023-07-27,HF-FF-SHOESTRING-2.5KG,1056.03,152.69,161245.22,2023-07-30,Paid,INV957693,Net 60
ORD00000946,C00057,2023-04-07,HF-PATTY-CUTLET-1KG,627.53,169.98,106667.55,2023-04-15,Paid,INV482238,Net 60
ORD00000947,C00057,2022-01-19,HF-POTATO-CHEESE-BALLS-500G,4429.25,164.18,727194.27,2022-01-25,Paid,INV395919,Net 60
ORD00000948,C00057,2022-08-30,HF-HASH-BROWN-1KG,4200.62,160.3,673359.39,2022-09-04,Partial,INV151687,Net 60
ORD00000949,C00058,2024-01-30,HF-POTATO-CHEESE-BALLS-500G,1138.4,121.79,138645.74,2024-02-06,Paid,INV483999,Net 45
ORD00000950,C00058,2024-08-11,HF-PATTY-CUTLET-1KG,4316.38,162.43,701109.6,2024-08-26,Paid,INV246456,Net 45
ORD00000951,C00058,2024-07-16,HF-POTATO-CHEESE-BALLS-500G,2293.08,167.81,384801.75,2024-07-20,Paid,INV219432,Net 45
ORD00000952,C00058,2024-12-11,HF-FF-CRINKLE-2.5KG,739.76,139.15,102937.6,2024-12-20,Paid,INV492931,Net 45
ORD00000953,C00058,2024-10-01,HF-PATTY-BURGER-1KG,2038.32,126.29,257419.43,2024-10-05,Paid,INV419719,Net 45
ORD00000954,C00058,2024-08-10,HF-PATTY-BURGER-1KG,3837.63,166.65,639541.04,2024-08-22,Paid,INV416257,Net 45
ORD00000955,C00058,2023-04-13,HF-FF-WEDGES-2.5KG,3124.27,145.07,453237.85,2023-04-17,Paid,INV910753,Net 45
ORD00000956,C00058,2022-10-08,HF-FF-CRINKLE-2.5KG,3231.74,173.9,561999.59,2022-10-13,Paid,INV982567,Net 45
ORD00000957,C00058,2022-08-23,HF-PATTY-CUTLET-1KG,2109.88,140.05,295488.69,2022-09-02,Delayed,INV222552,Net 45
ORD00000958,C00059,2024-01-27,HF-FF-WEDGES-2.5KG,3302.28,161.02,531733.13,2024-02-08,Paid,INV418880,Net 30
ORD00000959,C00059,2024-04-08,HF-POTATO-CHEESE-BALLS-500G,2559.87,171.57,439196.9,2024-04-23,Paid,INV258023,Net 30
ORD00000960,C00059,2022-04-30,HF-PATTY-CUTLET-1KG,2085.3,158.46,330436.64,2022-05-12,Partial,INV124965,Net 30
ORD00000961,C00059,2023-11-06,HF-FF-CRINKLE-2.5KG,3505.08,137.69,482614.47,2023-11-18,Paid,INV571411,Net 30
ORD00000962,C00059,2024-10-22,HF-FF-WEDGES-2.5KG,584.83,169.6,99187.17,2024-10-29,Paid,INV743331,Net 30
ORD00000963,C00059,2023-05-28,HF-POTATO-SMILES-500G,2670.88,125.73,335809.74,2023-06-08,Paid,INV980311,Net 30
ORD00000964,C00059,2023-10-10,HF-PATTY-CUTLET-1KG,4809.02,137.79,662634.87,2023-10-18,Paid,INV615669,Net 30
ORD00000965,C00059,2022-08-29,HF-PATTY-ALOO-1KG,2635.1,149.04,392735.3,2022-09-04,Paid,INV333101,Net 30
ORD00000966,C00059,2022-07-05,HF-PATTY-CUTLET-1KG,2168.6,129.09,279944.57,2022-07-09,Paid,INV498759,Net 30
ORD00000967,C00059,2023-03-16,HF-HASH-BROWN-1KG,3669.31,131.73,483358.21,2023-03-19,Paid,INV586968,Net 30
ORD00000968,C00059,2022-01-22,HF-FF-WEDGES-2.5KG,3570.47,168.13,600303.12,2022-01-28,Paid,INV550176,Net 30
ORD00000969,C00059,2022-07-06,HF-POTATO-CHEESE-BALLS-500G,604.09,163.91,99016.39,2022-07-18,Paid,INV515788,Net 30
ORD00000970,C00060,2023-04-22,HF-HASH-BROWN-1KG,3371.15,97.83,329799.6,2023-05-03,Delayed,INV709940,Net 45
ORD00000971,C00060,2023-03-30,HF-HASH-BROWN-1KG,3290.87,106.83,351563.64,2023-04-04,Partial,INV962000,Net 45
ORD00000972,C00060,2022-09-23,HF-POTATO-CHEESE-BALLS-500G,880.66,110.95,97709.23,2022-10-08,Paid,INV250319,Net 45
ORD00000973,C00060,2022-12-17,HF-ALOO-TIKKI-1KG,4879.78,115.95,565810.49,2022-12-22,Paid,INV219857,Net 45
ORD00000974,C00060,2022-11-24,HF-PATTY-BURGER-1KG,1987.45,112.54,223667.62,2022-12-08,Pending,INV827723,Net 45
ORD00000975,C00060,2024-11-26,HF-PATTY-BURGER-1KG,3820.11,96.25,367685.59,2024-12-08,Paid,INV492265,Net 45
ORD00000976,C00060,2023-04-10,HF-PATTY-ALOO-1KG,2879.73,110.27,317547.83,2023-04-18,Paid,INV153463,Net 45
ORD00000977,C00060,2023-05-31,HF-POTATO-CHEESE-BALLS-500G,2194.51,119.88,263077.86,2023-06-13,Partial,INV934161,Net 45
ORD00000978,C00060,2023-12-06,HF-POTATO-SMILES-500G,3042.55,117.96,358899.2,2023-12-15,Delayed,INV728128,Net 45
ORD00000979,C00060,2024-01-11,HF-POTATO-CHEESE-BALLS-500G,3181.83,121.24,385765.07,2024-01-17,Paid,INV893291,Net 45
ORD00000980,C00060,2024-02-18,HF-PATTY-BURGER-1KG,3352.69,117.11,392633.53,2024-02-25,Partial,INV907064,Net 45
ORD00000981,C00060,2022-05-17,HF-PATTY-ALOO-1KG,1514.74,123.83,187570.25,2022-05-23,Paid,INV566587,Net 45
ORD00000982,C00060,2023-02-08,HF-ALOO-TIKKI-1KG,1199.18,103.59,124223.06,2023-02-17,Paid,INV209403,Net 45
ORD00000983,C00060,2024-08-02,HF-PATTY-CUTLET-1KG,4502.33,94.34,424749.81,2024-08-15,Paid,INV815100,Net 45
ORD00000984,C00060,2023-06-21,HF-FF-CRINKLE-2.5KG,4400.05,109.01,479649.45,2023-06-26,Paid,INV764086,Net 45
ORD00000985,C00060,2022-03-12,HF-POTATO-CHEESE-BALLS-500G,1326.14,119.49,158460.47,2022-03-27,Paid,INV650530,Net 45
ORD00000986,C00060,2024-04-27,HF-FF-SHOESTRING-2.5KG,1777.47,117.12,208177.29,2024-05-04,Pending,INV441731,Net 45
ORD00000987,C00060,2024-05-05,HF-PATTY-ALOO-1KG,4059.03,112.77,457736.81,2024-05-19,Paid,INV602725,Net 45
ORD00000988,C00060,2024-10-09,HF-ALOO-TIKKI-1KG,4036.99,127.4,514312.53,2024-10-15,Paid,INV927984,Net 45
ORD00000989,C00061,2024-06-22,HF-PATTY-CUTLET-1KG,2976.81,129.14,384425.24,2024-07-01,Paid,INV894730,Net 30
ORD00000990,C00061,2023-10-18,HF-POTATO-CHEESE-BALLS-500G,3693.21,144.6,534038.17,2023-10-24,Delayed,INV546131,Net 30
ORD00000991,C00061,2023-02-04,HF-HASH-BROWN-1KG,2890.86,157.61,455628.44,2023-02-07,Paid,INV187017,Net 30
ORD00000992,C00061,2024-01-25,HF-ALOO-TIKKI-1KG,3728.72,158.39,590591.96,2024-01-31,Pending,INV760134,Net 30
ORD00000993,C00061,2022-08-30,HF-FF-CRINKLE-2.5KG,1547.92,164.89,255236.53,2022-09-02,Paid,INV583076,Net 30
ORD00000994,C00061,2023-05-26,HF-POTATO-SMILES-500G,4133.04,122.26,505305.47,2023-06-10,Paid,INV492437,Net 30
ORD00000995,C00061,2024-07-30,HF-PATTY-BURGER-1KG,1886.64,178.67,337085.97,2024-08-14,Pending,INV774543,Net 30
ORD00000996,C00061,2024-12-04,HF-FF-WEDGES-2.5KG,1299.77,130.97,170230.88,2024-12-18,Paid,INV748111,Net 30
ORD00000997,C00061,2023-05-02,HF-PATTY-ALOO-1KG,3160.96,140.29,443451.08,2023-05-11,Paid,INV689382,Net 30
ORD00000998,C00061,2022-01-26,HF-FF-WEDGES-2.5KG,3457.05,135.76,469329.11,2022-02-03,Paid,INV770656,Net 30
ORD00000999,C00061,2024-06-23,HF-FF-WEDGES-2.5KG,2417.0,179.91,434842.47,2024-06-28,Paid,INV428025,Net 30
ORD00001000,C00061,2022-08-25,HF-PATTY-ALOO-1KG,2180.48,125.17,272930.68,2022-09-09,Partial,INV254449,Net 30
ORD00001001,C00061,2023-09-30,HF-PATTY-ALOO-1KG,3840.96,155.31,596539.5,2023-10-15,Pending,INV565550,Net 30
ORD00001002,C00061,2024-02-15,HF-POTATO-CHEESE-BALLS-500G,2500.61,174.52,436406.46,2024-02-20,Paid,INV835925,Net 30
ORD00001003,C00062,2022-12-14,HF-POTATO-SMILES-500G,1159.82,149.38,173253.91,2022-12-27,Paid,INV914474,Net 90
ORD00001004,C00062,2022-10-26,HF-FF-WEDGES-2.5KG,1363.04,125.01,170393.63,2022-11-01,Pending,INV306202,Net 90
ORD00001005,C00062,2022-12-23,HF-HASH-BROWN-1KG,2490.59,176.84,440435.94,2022-12-27,Pending,INV665658,Net 90
ORD00001006,C00062,2024-09-30,HF-POTATO-SMILES-500G,3749.3,134.07,502668.65,2024-10-15,Paid,INV708421,Net 90
ORD00001007,C00062,2022-04-18,HF-FF-CRINKLE-2.5KG,2581.8,167.85,433355.13,2022-04-23,Paid,INV610640,Net 90
